plot_id,season,site_id,site_name,region,variety,treatment,replicate,rainfall_mm,growing_degree_days,disease_pressure_index,stand_count_per_m2,lodging_pct,yield_t_ha
P01109,2024,S01,North Ridge Station,Northern Plains,CL-Cinder 07,Programme Alpha,1,529.6,2438.0,25.6,7.88,3.8,9.41
P01110,2024,S01,North Ridge Station,Northern Plains,CL-Cinder 07,Programme Alpha,2,529.6,2438.0,25.7,8.05,8.8,8.88
P01111,2024,S01,North Ridge Station,Northern Plains,CL-Cinder 07,Programme Alpha,3,529.6,2438.0,23.6,7.74,2.0,10.0
P01112,2024,S01,North Ridge Station,Northern Plains,CL-Cinder 07,Programme Alpha,4,529.6,2438.0,27.5,7.98,3.1,9.34
P01113,2024,S01,North Ridge Station,Northern Plains,CL-Cinder 07,Programme Bravo,1,529.6,2438.0,11.7,7.73,3.7,10.02
P01114,2024,S01,North Ridge Station,Northern Plains,CL-Cinder 07,Programme Bravo,2,529.6,2438.0,10.7,8.19,2.1,9.74
P01115,2024,S01,North Ridge Station,Northern Plains,CL-Cinder 07,Programme Bravo,3,529.6,2438.0,13.1,8.01,0.8,9.73
P01116,2024,S01,North Ridge Station,Northern Plains,CL-Cinder 07,Programme Bravo,4,529.6,2438.0,12.1,8.4,3.4,9.7
P01117,2024,S01,North Ridge Station,Northern Plains,CL-Delta 12,Untreated Check,1,529.6,2438.0,70.0,7.52,12.5,9.9
P01118,2024,S01,North Ridge Station,Northern Plains,CL-Delta 12,Untreated Check,2,529.6,2438.0,49.0,7.25,2.8,10.78
P01119,2024,S01,North Ridge Station,Northern Plains,CL-Delta 12,Untreated Check,3,529.6,2438.0,57.4,7.64,3.7,10.13
P01120,2024,S01,North Ridge Station,Northern Plains,CL-Delta 12,Untreated Check,4,529.6,2438.0,49.3,7.54,5.1,10.4
P01121,2024,S01,North Ridge Station,Northern Plains,CL-Delta 12,Programme Alpha,1,529.6,2438.0,28.1,8.35,5.3,11.43
P01122,2024,S01,North Ridge Station,Northern Plains,CL-Delta 12,Programme Alpha,2,529.6,2438.0,23.9,7.79,7.0,10.52
P01123,2024,S01,North Ridge Station,Northern Plains,CL-Delta 12,Programme Alpha,3,529.6,2438.0,32.0,7.54,6.9,10.19
P01124,2024,S01,North Ridge Station,Northern Plains,CL-Delta 12,Programme Alpha,4,529.6,2438.0,23.6,8.15,9.1,10.53
P01125,2024,S01,North Ridge Station,Northern Plains,CL-Delta 12,Programme Bravo,1,529.6,2438.0,9.7,8.1,3.8,10.57
P01126,2024,S01,North Ridge Station,Northern Plains,CL-Delta 12,Programme Bravo,2,529.6,2438.0,12.3,7.95,7.0,10.04
P01127,2024,S01,North Ridge Station,Northern Plains,CL-Delta 12,Programme Bravo,3,529.6,2438.0,10.4,7.25,5.0,10.91
P01128,2024,S01,North Ridge Station,Northern Plains,CL-Delta 12,Programme Bravo,4,529.6,2438.0,9.7,7.89,2.5,10.67
P01129,2024,S01,North Ridge Station,Northern Plains,CL-Ember 33,Untreated Check,1,529.6,2438.0,53.0,7.52,6.4,11.28
P01130,2024,S01,North Ridge Station,Northern Plains,CL-Ember 33,Untreated Check,2,529.6,2438.0,59.1,8.07,5.5,10.75
P01131,2024,S01,North Ridge Station,Northern Plains,CL-Ember 33,Untreated Check,3,529.6,2438.0,47.5,8.21,6.0,10.76
P01132,2024,S01,North Ridge Station,Northern Plains,CL-Ember 33,Untreated Check,4,529.6,2438.0,51.8,8.02,4.6,10.83
P01133,2024,S01,North Ridge Station,Northern Plains,CL-Ember 33,Programme Alpha,1,529.6,2438.0,22.2,7.68,4.5,10.87
P01134,2024,S01,North Ridge Station,Northern Plains,CL-Ember 33,Programme Alpha,2,529.6,2438.0,25.1,7.87,3.1,11.68
P01135,2024,S01,North Ridge Station,Northern Plains,CL-Ember 33,Programme Alpha,3,529.6,2438.0,26.3,7.82,7.7,10.66
P01136,2024,S01,North Ridge Station,Northern Plains,CL-Ember 33,Programme Alpha,4,529.6,2438.0,25.8,7.88,3.6,11.36
P01137,2024,S01,North Ridge Station,Northern Plains,CL-Ember 33,Programme Bravo,1,529.6,2438.0,11.7,7.71,3.1,11.16
P01138,2024,S01,North Ridge Station,Northern Plains,CL-Ember 33,Programme Bravo,2,529.6,2438.0,10.7,8.12,2.5,10.93
P01139,2024,S01,North Ridge Station,Northern Plains,CL-Ember 33,Programme Bravo,3,529.6,2438.0,12.5,7.48,1.3,11.35
P01140,2024,S01,North Ridge Station,Northern Plains,CL-Ember 33,Programme Bravo,4,529.6,2438.0,11.5,8.78,1.0,11.61
P01141,2024,S02,Clay Flats Station,Northern Plains,CL-Aurora 21,Untreated Check,1,496.5,2512.0,56.9,7.77,5.4,9.42
P01142,2024,S02,Clay Flats Station,Northern Plains,CL-Aurora 21,Untreated Check,2,496.5,2512.0,72.3,7.47,5.4,7.84
P01143,2024,S02,Clay Flats Station,Northern Plains,CL-Aurora 21,Untreated Check,3,496.5,2512.0,73.0,7.87,6.5,9.0
P01144,2024,S02,Clay Flats Station,Northern Plains,CL-Aurora 21,Untreated Check,4,496.5,2512.0,70.7,7.5,4.0,8.05
P01145,2024,S02,Clay Flats Station,Northern Plains,CL-Aurora 21,Programme Alpha,1,496.5,2512.0,32.9,8.04,4.8,9.32
P01146,2024,S02,Clay Flats Station,Northern Plains,CL-Aurora 21,Programme Alpha,2,496.5,2512.0,31.5,7.82,6.0,9.12
P01147,2024,S02,Clay Flats Station,Northern Plains,CL-Aurora 21,Programme Alpha,3,496.5,2512.0,31.6,8.4,3.8,9.37
P01148,2024,S02,Clay Flats Station,Northern Plains,CL-Aurora 21,Programme Alpha,4,496.5,2512.0,25.7,7.2,5.2,8.86
P01149,2024,S02,Clay Flats Station,Northern Plains,CL-Aurora 21,Programme Bravo,1,496.5,2512.0,12.9,7.45,1.0,9.89
P01150,2024,S02,Clay Flats Station,Northern Plains,CL-Aurora 21,Programme Bravo,2,496.5,2512.0,13.9,7.98,3.8,9.31
P01151,2024,S02,Clay Flats Station,Northern Plains,CL-Aurora 21,Programme Bravo,3,496.5,2512.0,12.5,7.6,3.5,9.63
P01152,2024,S02,Clay Flats Station,Northern Plains,CL-Aurora 21,Programme Bravo,4,496.5,2512.0,12.4,7.6,3.1,9.56
P01153,2024,S02,Clay Flats Station,Northern Plains,CL-Beacon 44,Untreated Check,1,496.5,2512.0,55.1,7.86,9.6,10.74
P01154,2024,S02,Clay Flats Station,Northern Plains,CL-Beacon 44,Untreated Check,2,496.5,2512.0,66.4,8.23,6.8,9.2
P01155,2024,S02,Clay Flats Station,Northern Plains,CL-Beacon 44,Untreated Check,3,496.5,2512.0,69.0,8.26,6.8,10.06
P01156,2024,S02,Clay Flats Station,Northern Plains,CL-Beacon 44,Untreated Check,4,496.5,2512.0,57.6,7.54,3.8,10.13
P01157,2024,S02,Clay Flats Station,Northern Plains,CL-Beacon 44,Programme Alpha,1,496.5,2512.0,33.4,7.97,3.9,11.57
P01158,2024,S02,Clay Flats Station,Northern Plains,CL-Beacon 44,Programme Alpha,2,496.5,2512.0,29.7,7.53,6.2,9.84
P01159,2024,S02,Clay Flats Station,Northern Plains,CL-Beacon 44,Programme Alpha,3,496.5,2512.0,29.3,8.3,5.8,10.08
P01160,2024,S02,Clay Flats Station,Northern Plains,CL-Beacon 44,Programme Alpha,4,496.5,2512.0,28.4,7.71,4.7,10.73
P01161,2024,S02,Clay Flats Station,Northern Plains,CL-Beacon 44,Programme Bravo,1,496.5,2512.0,13.6,7.56,2.1,10.64
P01162,2024,S02,Clay Flats Station,Northern Plains,CL-Beacon 44,Programme Bravo,2,496.5,2512.0,15.8,7.9,2.3,11.16
P01163,2024,S02,Clay Flats Station,Northern Plains,CL-Beacon 44,Programme Bravo,3,496.5,2512.0,14.2,8.4,0.7,10.53
P01164,2024,S02,Clay Flats Station,Northern Plains,CL-Beacon 44,Programme Bravo,4,496.5,2512.0,13.5,7.71,7.5,10.38
P01165,2024,S02,Clay Flats Station,Northern Plains,CL-Cinder 07,Untreated Check,1,496.5,2512.0,70.0,8.21,6.6,8.03
P01166,2024,S02,Clay Flats Station,Northern Plains,CL-Cinder 07,Untreated Check,2,496.5,2512.0,67.0,8.31,7.1,7.03
P01167,2024,S02,Clay Flats Station,Northern Plains,CL-Cinder 07,Untreated Check,3,496.5,2512.0,62.8,7.7,9.2,8.28
P01168,2024,S02,Clay Flats Station,Northern Plains,CL-Cinder 07,Untreated Check,4,496.5,2512.0,66.6,8.08,6.9,8.85
P01169,2024,S02,Clay Flats Station,Northern Plains,CL-Cinder 07,Programme Alpha,1,496.5,2512.0,29.6,8.15,3.0,8.81
P01170,2024,S02,Clay Flats Station,Northern Plains,CL-Cinder 07,Programme Alpha,2,496.5,2512.0,30.4,7.94,4.3,9.31
P01171,2024,S02,Clay Flats Station,Northern Plains,CL-Cinder 07,Programme Alpha,3,496.5,2512.0,29.3,7.73,3.1,8.52
P01172,2024,S02,Clay Flats Station,Northern Plains,CL-Cinder 07,Programme Alpha,4,496.5,2512.0,28.7,7.58,3.8,9.37
P01173,2024,S02,Clay Flats Station,Northern Plains,CL-Cinder 07,Programme Bravo,1,496.5,2512.0,12.7,7.28,5.7,8.81
P01174,2024,S02,Clay Flats Station,Northern Plains,CL-Cinder 07,Programme Bravo,2,496.5,2512.0,11.1,7.98,1.7,9.49
P01175,2024,S02,Clay Flats Station,Northern Plains,CL-Cinder 07,Programme Bravo,3,496.5,2512.0,13.8,7.66,1.3,9.2
P01176,2024,S02,Clay Flats Station,Northern Plains,CL-Cinder 07,Programme Bravo,4,496.5,2512.0,13.3,8.01,4.4,9.54
P01177,2024,S02,Clay Flats Station,Northern Plains,CL-Delta 12,Untreated Check,1,496.5,2512.0,59.7,8.05,4.4,8.75
P01178,2024,S02,Clay Flats Station,Northern Plains,CL-Delta 12,Untreated Check,2,496.5,2512.0,71.4,7.9,7.3,9.82
P01179,2024,S02,Clay Flats Station,Northern Plains,CL-Delta 12,Untreated Check,3,496.5,2512.0,68.7,8.05,6.7,9.79
P01180,2024,S02,Clay Flats Station,Northern Plains,CL-Delta 12,Untreated Check,4,496.5,2512.0,70.5,7.31,8.5,8.02
P01181,2024,S02,Clay Flats Station,Northern Plains,CL-Delta 12,Programme Alpha,1,496.5,2512.0,25.4,7.4,4.7,9.52
P01182,2024,S02,Clay Flats Station,Northern Plains,CL-Delta 12,Programme Alpha,2,496.5,2512.0,30.5,7.87,2.5,9.79
P01183,2024,S02,Clay Flats Station,Northern Plains,CL-Delta 12,Programme Alpha,3,496.5,2512.0,27.6,7.63,1.8,10.0
P01184,2024,S02,Clay Flats Station,Northern Plains,CL-Delta 12,Programme Alpha,4,496.5,2512.0,29.3,7.74,3.0,9.74
P01185,2024,S02,Clay Flats Station,Northern Plains,CL-Delta 12,Programme Bravo,1,496.5,2512.0,13.3,7.98,6.6,10.89
P01186,2024,S02,Clay Flats Station,Northern Plains,CL-Delta 12,Programme Bravo,2,496.5,2512.0,14.2,8.02,3.5,9.65
P01187,2024,S02,Clay Flats Station,Northern Plains,CL-Delta 12,Programme Bravo,3,496.5,2512.0,14.5,7.77,10.6,9.58
P01188,2024,S02,Clay Flats Station,Northern Plains,CL-Delta 12,Programme Bravo,4,496.5,2512.0,13.5,8.14,3.0,10.28
P01189,2024,S02,Clay Flats Station,Northern Plains,CL-Ember 33,Untreated Check,1,496.5,2512.0,76.2,7.63,6.4,8.57
P01190,2024,S02,Clay Flats Station,Northern Plains,CL-Ember 33,Untreated Check,2,496.5,2512.0,62.6,7.71,3.5,9.27
P01191,2024,S02,Clay Flats Station,Northern Plains,CL-Ember 33,Untreated Check,3,496.5,2512.0,70.1,7.59,8.3,9.19
P01192,2024,S02,Clay Flats Station,Northern Plains,CL-Ember 33,Untreated Check,4,496.5,2512.0,74.9,7.71,4.6,8.36
P01193,2024,S02,Clay Flats Station,Northern Plains,CL-Ember 33,Programme Alpha,1,496.5,2512.0,26.5,8.05,3.8,10.05
P01194,2024,S02,Clay Flats Station,Northern Plains,CL-Ember 33,Programme Alpha,2,496.5,2512.0,35.4,7.47,8.7,9.31
P01195,2024,S02,Clay Flats Station,Northern Plains,CL-Ember 33,Programme Alpha,3,496.5,2512.0,31.8,8.0,3.5,10.48
P01196,2024,S02,Clay Flats Station,Northern Plains,CL-Ember 33,Programme Alpha,4,496.5,2512.0,37.5,8.04,3.4,10.02
P01197,2024,S02,Clay Flats Station,Northern Plains,CL-Ember 33,Programme Bravo,1,496.5,2512.0,11.3,7.26,2.5,10.1
P01198,2024,S02,Clay Flats Station,Northern Plains,CL-Ember 33,Programme Bravo,2,496.5,2512.0,14.0,8.41,3.0,10.86
P01199,2024,S02,Clay Flats Station,Northern Plains,CL-Ember 33,Programme Bravo,3,496.5,2512.0,12.2,7.24,3.3,11.38
P01200,2024,S02,Clay Flats Station,Northern Plains,CL-Ember 33,Programme Bravo,4,496.5,2512.0,11.4,8.24,6.3,11.13
P01201,2024,S03,River Bend Station,Central Valley,CL-Aurora 21,Untreated Check,1,623.3,2537.0,42.9,8.37,2.3,10.03
P01202,2024,S03,River Bend Station,Central Valley,CL-Aurora 21,Untreated Check,2,623.3,2537.0,52.1,7.26,8.4,9.89
P01203,2024,S03,River Bend Station,Central Valley,CL-Aurora 21,Untreated Check,3,623.3,2537.0,44.8,7.76,3.2,9.5
P01204,2024,S03,River Bend Station,Central Valley,CL-Aurora 21,Untreated Check,4,623.3,2537.0,50.5,7.58,4.5,10.01
P01205,2024,S03,River Bend Station,Central Valley,CL-Aurora 21,Programme Alpha,1,623.3,2537.0,19.8,7.72,2.8,10.39
P01206,2024,S03,River Bend Station,Central Valley,CL-Aurora 21,Programme Alpha,2,623.3,2537.0,19.7,7.61,5.8,9.95
P01207,2024,S03,River Bend Station,Central Valley,CL-Aurora 21,Programme Alpha,3,623.3,2537.0,20.0,8.06,3.3,9.9
P01208,2024,S03,River Bend Station,Central Valley,CL-Aurora 21,Programme Alpha,4,623.3,2537.0,20.2,7.56,7.5,10.45
P01209,2024,S03,River Bend Station,Central Valley,CL-Aurora 21,Programme Bravo,1,623.3,2537.0,9.0,7.93,2.0,10.54
P01210,2024,S03,River Bend Station,Central Valley,CL-Aurora 21,Programme Bravo,2,623.3,2537.0,8.8,7.92,6.0,10.91
P01211,2024,S03,River Bend Station,Central Valley,CL-Aurora 21,Programme Bravo,3,623.3,2537.0,8.1,8.39,4.2,10.7
P01212,2024,S03,River Bend Station,Central Valley,CL-Aurora 21,Programme Bravo,4,623.3,2537.0,9.0,7.42,2.5,10.89
P01213,2024,S03,River Bend Station,Central Valley,CL-Beacon 44,Untreated Check,1,623.3,2537.0,41.1,7.86,2.6,11.04
P01214,2024,S03,River Bend Station,Central Valley,CL-Beacon 44,Untreated Check,2,623.3,2537.0,46.7,8.11,3.9,11.08
P01215,2024,S03,River Bend Station,Central Valley,CL-Beacon 44,Untreated Check,3,623.3,2537.0,44.2,7.78,12.3,11.03
P01216,2024,S03,River Bend Station,Central Valley,CL-Beacon 44,Untreated Check,4,623.3,2537.0,47.3,7.75,4.9,12.23
P01217,2024,S03,River Bend Station,Central Valley,CL-Beacon 44,Programme Alpha,1,623.3,2537.0,20.5,7.87,5.6,11.01
P01218,2024,S03,River Bend Station,Central Valley,CL-Beacon 44,Programme Alpha,2,623.3,2537.0,21.3,7.65,1.5,10.45
P01219,2024,S03,River Bend Station,Central Valley,CL-Beacon 44,Programme Alpha,3,623.3,2537.0,24.0,7.54,10.6,11.09
P01220,2024,S03,River Bend Station,Central Valley,CL-Beacon 44,Programme Alpha,4,623.3,2537.0,22.6,7.7,2.5,11.97
P01221,2024,S03,River Bend Station,Central Valley,CL-Beacon 44,Programme Bravo,1,623.3,2537.0,10.2,8.07,2.5,11.67
P01222,2024,S03,River Bend Station,Central Valley,CL-Beacon 44,Programme Bravo,2,623.3,2537.0,8.1,8.18,3.5,11.24
P01223,2024,S03,River Bend Station,Central Valley,CL-Beacon 44,Programme Bravo,3,623.3,2537.0,9.5,7.58,4.2,11.95
P01224,2024,S03,River Bend Station,Central Valley,CL-Beacon 44,Programme Bravo,4,623.3,2537.0,9.8,7.87,1.5,12.28
P01225,2024,S03,River Bend Station,Central Valley,CL-Cinder 07,Untreated Check,1,623.3,2537.0,49.7,7.69,4.3,8.84
P01226,2024,S03,River Bend Station,Central Valley,CL-Cinder 07,Untreated Check,2,623.3,2537.0,40.3,7.91,2.4,9.08
P01227,2024,S03,River Bend Station,Central Valley,CL-Cinder 07,Untreated Check,3,623.3,2537.0,42.9,7.61,9.6,8.84
P01228,2024,S03,River Bend Station,Central Valley,CL-Cinder 07,Untreated Check,4,623.3,2537.0,54.3,7.78,11.4,9.73
P01229,2024,S03,River Bend Station,Central Valley,CL-Cinder 07,Programme Alpha,1,623.3,2537.0,20.5,7.23,3.0,9.86
P01230,2024,S03,River Bend Station,Central Valley,CL-Cinder 07,Programme Alpha,2,623.3,2537.0,18.6,7.19,1.3,10.02
P01231,2024,S03,River Bend Station,Central Valley,CL-Cinder 07,Programme Alpha,3,623.3,2537.0,19.0,7.36,1.8,10.49
P01232,2024,S03,River Bend Station,Central Valley,CL-Cinder 07,Programme Alpha,4,623.3,2537.0,22.1,6.92,1.9,10.29
P01233,2024,S03,River Bend Station,Central Valley,CL-Cinder 07,Programme Bravo,1,623.3,2537.0,9.6,7.67,3.6,9.97
P01234,2024,S03,River Bend Station,Central Valley,CL-Cinder 07,Programme Bravo,2,623.3,2537.0,8.9,7.16,3.5,9.78
P01235,2024,S03,River Bend Station,Central Valley,CL-Cinder 07,Programme Bravo,3,623.3,2537.0,7.8,7.85,2.0,8.95
P01236,2024,S03,River Bend Station,Central Valley,CL-Cinder 07,Programme Bravo,4,623.3,2537.0,10.2,7.82,6.3,9.69
P01237,2024,S03,River Bend Station,Central Valley,CL-Delta 12,Untreated Check,1,623.3,2537.0,47.8,8.3,5.1,9.96
P01238,2024,S03,River Bend Station,Central Valley,CL-Delta 12,Untreated Check,2,623.3,2537.0,45.5,7.73,4.0,11.12
P01239,2024,S03,River Bend Station,Central Valley,CL-Delta 12,Untreated Check,3,623.3,2537.0,51.0,7.78,5.1,10.12
P01240,2024,S03,River Bend Station,Central Valley,CL-Delta 12,Untreated Check,4,623.3,2537.0,45.6,7.66,5.7,10.6
P01241,2024,S03,River Bend Station,Central Valley,CL-Delta 12,Programme Alpha,1,623.3,2537.0,19.1,8.32,1.3,11.81
P01242,2024,S03,River Bend Station,Central Valley,CL-Delta 12,Programme Alpha,2,623.3,2537.0,18.2,7.87,3.5,11.01
P01243,2024,S03,River Bend Station,Central Valley,CL-Delta 12,Programme Alpha,3,623.3,2537.0,24.2,8.37,5.2,11.58
P01244,2024,S03,River Bend Station,Central Valley,CL-Delta 12,Programme Alpha,4,623.3,2537.0,22.6,7.53,3.5,11.68
P01245,2024,S03,River Bend Station,Central Valley,CL-Delta 12,Programme Bravo,1,623.3,2537.0,7.7,7.82,1.1,11.52
P01246,2024,S03,River Bend Station,Central Valley,CL-Delta 12,Programme Bravo,2,623.3,2537.0,10.2,7.48,2.4,11.11
P01247,2024,S03,River Bend Station,Central Valley,CL-Delta 12,Programme Bravo,3,623.3,2537.0,9.3,7.71,8.5,11.52
P01248,2024,S03,River Bend Station,Central Valley,CL-Delta 12,Programme Bravo,4,623.3,2537.0,7.6,8.04,4.5,11.52
P01249,2024,S03,River Bend Station,Central Valley,CL-Ember 33,Untreated Check,1,623.3,2537.0,43.8,8.21,2.4,10.55
P01250,2024,S03,River Bend Station,Central Valley,CL-Ember 33,Untreated Check,2,623.3,2537.0,39.3,7.42,2.9,11.14
P01251,2024,S03,River Bend Station,Central Valley,CL-Ember 33,Untreated Check,3,623.3,2537.0,46.6,8.25,4.0,10.86
P01252,2024,S03,River Bend Station,Central Valley,CL-Ember 33,Untreated Check,4,623.3,2537.0,49.3,7.67,3.5,11.24
P01253,2024,S03,River Bend Station,Central Valley,CL-Ember 33,Programme Alpha,1,623.3,2537.0,19.8,7.8,4.4,10.61
P01254,2024,S03,River Bend Station,Central Valley,CL-Ember 33,Programme Alpha,2,623.3,2537.0,20.5,7.93,3.8,11.49
P01255,2024,S03,River Bend Station,Central Valley,CL-Ember 33,Programme Alpha,3,623.3,2537.0,21.3,7.44,4.4,12.11
P01256,2024,S03,River Bend Station,Central Valley,CL-Ember 33,Programme Alpha,4,623.3,2537.0,21.7,8.14,2.5,12.5
P01257,2024,S03,River Bend Station,Central Valley,CL-Ember 33,Programme Bravo,1,623.3,2537.0,9.6,7.86,6.9,11.39
P01258,2024,S03,River Bend Station,Central Valley,CL-Ember 33,Programme Bravo,2,623.3,2537.0,9.1,7.77,2.3,11.85
P01259,2024,S03,River Bend Station,Central Valley,CL-Ember 33,Programme Bravo,3,623.3,2537.0,10.3,7.8,0.5,12.4
P01260,2024,S03,River Bend Station,Central Valley,CL-Ember 33,Programme Bravo,4,623.3,2537.0,9.3,8.25,0.7,11.98
P01261,2024,S04,Lakeview Station,Central Valley,CL-Aurora 21,Untreated Check,1,657.9,2495.0,43.5,8.16,2.6,10.29
P01262,2024,S04,Lakeview Station,Central Valley,CL-Aurora 21,Untreated Check,2,657.9,2495.0,46.5,7.56,4.6,9.21
P01263,2024,S04,Lakeview Station,Central Valley,CL-Aurora 21,Untreated Check,3,657.9,2495.0,41.0,8.16,4.4,10.55
P01264,2024,S04,Lakeview Station,Central Valley,CL-Aurora 21,Untreated Check,4,657.9,2495.0,41.0,7.72,6.2,10.38
P01265,2024,S04,Lakeview Station,Central Valley,CL-Aurora 21,Programme Alpha,1,657.9,2495.0,25.0,7.88,2.3,11.24
P01266,2024,S04,Lakeview Station,Central Valley,CL-Aurora 21,Programme Alpha,2,657.9,2495.0,24.8,7.9,4.4,10.42
P01267,2024,S04,Lakeview Station,Central Valley,CL-Aurora 21,Programme Alpha,3,657.9,2495.0,22.1,7.46,3.9,11.19
P01268,2024,S04,Lakeview Station,Central Valley,CL-Aurora 21,Programme Alpha,4,657.9,2495.0,23.2,7.88,7.1,10.97
P01269,2024,S04,Lakeview Station,Central Valley,CL-Aurora 21,Programme Bravo,1,657.9,2495.0,9.7,7.58,1.4,11.12
P01270,2024,S04,Lakeview Station,Central Valley,CL-Aurora 21,Programme Bravo,2,657.9,2495.0,10.0,7.02,1.3,10.83
P01271,2024,S04,Lakeview Station,Central Valley,CL-Aurora 21,Programme Bravo,3,657.9,2495.0,9.5,7.7,2.4,10.41
P01272,2024,S04,Lakeview Station,Central Valley,CL-Aurora 21,Programme Bravo,4,657.9,2495.0,9.4,7.94,1.9,11.36
P01273,2024,S04,Lakeview Station,Central Valley,CL-Beacon 44,Untreated Check,1,657.9,2495.0,61.0,7.46,7.3,11.97
P01274,2024,S04,Lakeview Station,Central Valley,CL-Beacon 44,Untreated Check,2,657.9,2495.0,53.4,7.77,3.6,10.86
P01275,2024,S04,Lakeview Station,Central Valley,CL-Beacon 44,Untreated Check,3,657.9,2495.0,49.1,7.18,6.3,12.03
P01276,2024,S04,Lakeview Station,Central Valley,CL-Beacon 44,Untreated Check,4,657.9,2495.0,46.5,8.08,7.2,11.9
P01277,2024,S04,Lakeview Station,Central Valley,CL-Beacon 44,Programme Alpha,1,657.9,2495.0,20.4,7.69,4.3,12.1
P01278,2024,S04,Lakeview Station,Central Valley,CL-Beacon 44,Programme Alpha,2,657.9,2495.0,24.9,8.04,2.1,11.96
P01279,2024,S04,Lakeview Station,Central Valley,CL-Beacon 44,Programme Alpha,3,657.9,2495.0,23.7,7.11,6.2,12.3
P01280,2024,S04,Lakeview Station,Central Valley,CL-Beacon 44,Programme Alpha,4,657.9,2495.0,21.3,7.44,3.7,12.01
P01281,2024,S04,Lakeview Station,Central Valley,CL-Beacon 44,Programme Bravo,1,657.9,2495.0,10.9,7.5,3.0,11.53
P01282,2024,S04,Lakeview Station,Central Valley,CL-Beacon 44,Programme Bravo,2,657.9,2495.0,9.5,7.52,0.6,11.99
P01283,2024,S04,Lakeview Station,Central Valley,CL-Beacon 44,Programme Bravo,3,657.9,2495.0,9.7,7.92,3.4,11.73
P01284,2024,S04,Lakeview Station,Central Valley,CL-Beacon 44,Programme Bravo,4,657.9,2495.0,9.7,7.4,8.2,12.84
P01285,2024,S04,Lakeview Station,Central Valley,CL-Cinder 07,Untreated Check,1,657.9,2495.0,55.0,7.43,5.6,9.42
P01286,2024,S04,Lakeview Station,Central Valley,CL-Cinder 07,Untreated Check,2,657.9,2495.0,49.7,7.4,5.3,9.53
P01287,2024,S04,Lakeview Station,Central Valley,CL-Cinder 07,Untreated Check,3,657.9,2495.0,48.7,7.87,6.5,9.64
P01288,2024,S04,Lakeview Station,Central Valley,CL-Cinder 07,Untreated Check,4,657.9,2495.0,40.6,7.77,8.3,9.65
P01289,2024,S04,Lakeview Station,Central Valley,CL-Cinder 07,Programme Alpha,1,657.9,2495.0,20.6,7.16,1.2,10.52
P01290,2024,S04,Lakeview Station,Central Valley,CL-Cinder 07,Programme Alpha,2,657.9,2495.0,22.9,8.33,7.7,10.87
P01291,2024,S04,Lakeview Station,Central Valley,CL-Cinder 07,Programme Alpha,3,657.9,2495.0,20.5,7.86,4.5,9.55
P01292,2024,S04,Lakeview Station,Central Valley,CL-Cinder 07,Programme Alpha,4,657.9,2495.0,20.1,8.32,1.3,9.68
P01293,2024,S04,Lakeview Station,Central Valley,CL-Cinder 07,Programme Bravo,1,657.9,2495.0,10.5,7.16,4.9,10.05
P01294,2024,S04,Lakeview Station,Central Valley,CL-Cinder 07,Programme Bravo,2,657.9,2495.0,12.5,7.76,4.7,10.57
P01295,2024,S04,Lakeview Station,Central Valley,CL-Cinder 07,Programme Bravo,3,657.9,2495.0,8.2,7.75,5.3,10.44
P01296,2024,S04,Lakeview Station,Central Valley,CL-Cinder 07,Programme Bravo,4,657.9,2495.0,10.0,7.57,4.1,10.67
P01297,2024,S04,Lakeview Station,Central Valley,CL-Delta 12,Untreated Check,1,657.9,2495.0,45.0,6.91,5.3,11.41
P01298,2024,S04,Lakeview Station,Central Valley,CL-Delta 12,Untreated Check,2,657.9,2495.0,60.2,8.01,9.5,10.76
P01299,2024,S04,Lakeview Station,Central Valley,CL-Delta 12,Untreated Check,3,657.9,2495.0,58.2,7.38,5.7,10.39
P01300,2024,S04,Lakeview Station,Central Valley,CL-Delta 12,Untreated Check,4,657.9,2495.0,49.6,7.4,6.0,11.38
P01301,2024,S04,Lakeview Station,Central Valley,CL-Delta 12,Programme Alpha,1,657.9,2495.0,23.1,7.78,4.5,11.19
P01302,2024,S04,Lakeview Station,Central Valley,CL-Delta 12,Programme Alpha,2,657.9,2495.0,22.5,8.03,2.6,11.11
P01303,2024,S04,Lakeview Station,Central Valley,CL-Delta 12,Programme Alpha,3,657.9,2495.0,21.8,8.05,3.0,11.14
P01304,2024,S04,Lakeview Station,Central Valley,CL-Delta 12,Programme Alpha,4,657.9,2495.0,23.7,7.97,3.2,11.79
P01305,2024,S04,Lakeview Station,Central Valley,CL-Delta 12,Programme Bravo,1,657.9,2495.0,10.3,8.05,1.2,11.72
P01306,2024,S04,Lakeview Station,Central Valley,CL-Delta 12,Programme Bravo,2,657.9,2495.0,10.8,7.88,1.2,11.12
P01307,2024,S04,Lakeview Station,Central Valley,CL-Delta 12,Programme Bravo,3,657.9,2495.0,9.4,7.57,1.2,10.66
P01308,2024,S04,Lakeview Station,Central Valley,CL-Delta 12,Programme Bravo,4,657.9,2495.0,9.6,7.5,5.6,11.38
P01309,2024,S04,Lakeview Station,Central Valley,CL-Ember 33,Untreated Check,1,657.9,2495.0,49.3,7.66,5.1,11.52
P01310,2024,S04,Lakeview Station,Central Valley,CL-Ember 33,Untreated Check,2,657.9,2495.0,49.5,8.15,4.4,10.73
